,word,gold,exact_match_ratio,prediction_count,prediction_ratio
17,3D point cloud,nuage de points 3D,0.9,10,"[{'word': 'nuage de points 3D', 'ratio': 0.9}, {'word': 'étiquette de cluster', 'ratio': 0.1}]"
18,3D pose,pose 3D,0.8,10,"[{'word': 'pose 3D', 'ratio': 0.8}, {'word': 'posture 3D', 'ratio': 0.1}, {'word': 'taille du cluster', 'ratio': 0.1}]"
19,3D reconstruction,reconstruction 3D,0.9,10,"[{'word': 'reconstruction 3D', 'ratio': 0.9}, {'word': 'algorithme de clustering', 'ratio': 0.1}]"
20,3D scene,scène 3D,0.9,10,"[{'word': 'scène 3D', 'ratio': 0.9}, {'word': 'Scène 3D', 'ratio': 0.1}]"
21,3D scene geometry,géométrie de la scène 3D,0.4,10,"[{'word': 'géométrie de scène 3D', 'ratio': 0.5}, {'word': 'géométrie de la scène 3D', 'ratio': 0.4}, {'word': 'Géométrie de la scène 3D', 'ratio': 0.1}]"
22,3D structure,structure 3D,0.9,10,"[{'word': 'structure 3D', 'ratio': 0.9}, {'word': 'Structure 3D', 'ratio': 0.1}]"
23,5-fold cross validation,Validation croisée à 5 volets,0.0,10,"[{'word': 'validation croisée à 5 plis', 'ratio': 0.5}, {'word': 'validation croisée à 5 volets', 'ratio': 0.4}, {'word': 'Validation croisée en 5 plis', 'ratio': 0.1}]"
24,A * algorithm,algorithme A*,0.9,10,"[{'word': 'algorithme A*', 'ratio': 0.9}, {'word': 'Algorithme A*', 'ratio': 0.1}]"
25,A/B test,test A/B,1.0,10,"[{'word': 'test A/B', 'ratio': 1.0}]"
26,A2C,A2C,1.0,10,"[{'word': 'A2C', 'ratio': 1.0}]"
27,Ablation study,étude d'ablation,0.9,10,"[{'word': ""étude d'ablation"", 'ratio': 0.9}, {'word': 'étude d’ablation', 'ratio': 0.1}]"
28,Accuracy,précision,0.6,10,"[{'word': 'précision', 'ratio': 0.6}, {'word': 'Précision', 'ratio': 0.3}, {'word': 'Exactitude', 'ratio': 0.1}]"
29,Active learning,apprentissage actif,0.9,10,"[{'word': 'apprentissage actif', 'ratio': 0.9}, {'word': 'Apprentissage actif', 'ratio': 0.1}]"
30,Adafactor,Adafactor,0.9,10,"[{'word': 'Adafactor', 'ratio': 0.9}, {'word': 'Adaptatrice', 'ratio': 0.1}]"
31,Adam,Adam,1.0,10,"[{'word': 'Adam', 'ratio': 1.0}]"
32,Adam algorithm,algorithme Adam,0.9,10,"[{'word': 'algorithme Adam', 'ratio': 0.9}, {'word': 'Algorithme Adam', 'ratio': 0.1}]"
33,Adam optimiser,optimiseur Adam,0.9,10,"[{'word': 'optimiseur Adam', 'ratio': 0.9}, {'word': 'Optimiseur Adam', 'ratio': 0.1}]"
34,Adam optimization,optimisation Adam,0.9,10,"[{'word': 'optimisation Adam', 'ratio': 0.9}, {'word': 'Optimisation Adam', 'ratio': 0.1}]"
35,Adam optimization algorithm,algorithme d'optimisation Adam,0.9,10,"[{'word': ""algorithme d'optimisation Adam"", 'ratio': 0.9}, {'word': ""Algorithme d'optimisation Adam"", 'ratio': 0.1}]"
36,Adam optimizer,Optimiseur Adam,0.1,10,"[{'word': 'optimiseur Adam', 'ratio': 0.9}, {'word': 'Optimiseur Adam', 'ratio': 0.1}]"
37,Adapter,adaptateur,0.5,10,"[{'word': 'adaptateur', 'ratio': 0.5}, {'word': 'Adaptateur', 'ratio': 0.5}]"
38,Algorithm,algorithme,0.5,10,"[{'word': 'algorithme', 'ratio': 0.5}, {'word': 'Algorithme', 'ratio': 0.5}]"
39,Answer Set Programming,programmation par ensemble de réponses,0.0,10,"[{'word': 'Programmation par ensembles de réponses', 'ratio': 0.9}, {'word': 'Programmation par Ensembles de Réponses', 'ratio': 0.1}]"
40,Apriori,Apriori,1.0,10,"[{'word': 'Apriori', 'ratio': 1.0}]"
41,Apriori algorithm,algorithme Apriori,0.6,10,"[{'word': 'algorithme Apriori', 'ratio': 0.6}, {'word': 'Algorithme Apriori', 'ratio': 0.4}]"
42,Arcade Learning Environment,environnement d'apprentissage d'arcade,0.0,10,"[{'word': ""Environnement d'apprentissage Arcade"", 'ratio': 0.9}, {'word': ""Environnement d'Apprentissage Arcade"", 'ratio': 0.1}]"
43,Artificial Intelligence,Intelligence artificielle,0.0,10,"[{'word': 'Intelligence Artificielle', 'ratio': 1.0}]"
44,Attention,attention,0.0,10,"[{'word': 'Attention', 'ratio': 1.0}]"
45,Autoencoder,Autoencodeur,0.9,10,"[{'word': 'Autoencodeur', 'ratio': 0.9}, {'word': 'encodeur automatique', 'ratio': 0.1}]"
46,Automatic Speech Recognition,reconnaissance automatique de la parole,0.0,10,"[{'word': 'Reconnaissance Automatique de la Parole', 'ratio': 1.0}]"
47,Autonomous Systems,Systèmes autonomes,0.0,10,"[{'word': 'Systèmes Autonomes', 'ratio': 1.0}]"
48,Average Pool,couche de pooling moyenne,0.0,10,"[{'word': 'Pooling moyen', 'ratio': 0.3}, {'word': 'pooling moyen', 'ratio': 0.2}, {'word': 'moyenne de pool', 'ratio': 0.2}, {'word': 'Moyenne Pool', 'ratio': 0.1}, {'word': 'Average Pool', 'ratio': 0.1}, {'word': 'moyenne de sous-échantillonnage', 'ratio': 0.1}]"
49,Average Precision,précision moyenne,0.5,10,"[{'word': 'précision moyenne', 'ratio': 0.5}, {'word': 'Précision moyenne', 'ratio': 0.3}, {'word': 'Précision Moyenne', 'ratio': 0.2}]"
50,Azuma-Hoeffding inequality,inégalité d'Azuma-Hoeffding,0.8,10,"[{'word': ""inégalité d'Azuma-Hoeffding"", 'ratio': 0.8}, {'word': ""Inégalité d'Azuma-Hoeffding"", 'ratio': 0.2}]"
51,B-spline,B-spline,0.9,10,"[{'word': 'B-spline', 'ratio': 0.9}, {'word': 'Spline B', 'ratio': 0.1}]"
52,Backbone,colonne vertébrale,0.0,10,"[{'word': 'Backbone', 'ratio': 0.4}, {'word': 'Colonne vertébrale', 'ratio': 0.2}, {'word': 'fondation', 'ratio': 0.1}, {'word': 'squelette', 'ratio': 0.1}, {'word': 'Architecture de base', 'ratio': 0.1}, {'word': 'base', 'ratio': 0.1}]"
53,Backpropagation,rétropropagation,0.3,10,"[{'word': 'Rétropropagation', 'ratio': 0.7}, {'word': 'rétropropagation', 'ratio': 0.3}]"
54,Baseline,Référence,0.6,10,"[{'word': 'Référence', 'ratio': 0.6}, {'word': 'référence', 'ratio': 0.3}, {'word': 'Ligne de base', 'ratio': 0.1}]"
55,Basis Pursuit,Poursuite de base,0.1,10,"[{'word': 'recherche de base', 'ratio': 0.3}, {'word': 'Pursuite de base', 'ratio': 0.1}, {'word': 'Pourchèvement de Base', 'ratio': 0.1}, {'word': 'recherche par bases', 'ratio': 0.1}, {'word': 'Poursuite de base', 'ratio': 0.1}, {'word': 'Poursuite de bases', 'ratio': 0.1}, {'word': 'recherche de bases', 'ratio': 0.1}, {'word': 'Poursuite de Base', 'ratio': 0.1}]"
56,Batch Normalization,normalisation par lots,0.2,10,"[{'word': 'Normalisation par lot', 'ratio': 0.3}, {'word': 'normalisation par lot', 'ratio': 0.3}, {'word': 'normalisation par lots', 'ratio': 0.2}, {'word': 'Normalisation par lots', 'ratio': 0.1}, {'word': 'Normalisation de lot', 'ratio': 0.1}]"
57,Baum-Welch algorithm,algorithme de Baum-Welch,0.7,10,"[{'word': 'algorithme de Baum-Welch', 'ratio': 0.7}, {'word': 'Algorithme de Baum-Welch', 'ratio': 0.3}]"
58,Bayes,Bayes,0.5,10,"[{'word': 'Bayésien', 'ratio': 0.5}, {'word': 'Bayes', 'ratio': 0.5}]"
59,Bayes classifier,Classifieur bayésien,0.1,10,"[{'word': 'classificateur de Bayes', 'ratio': 0.6}, {'word': 'Classifieur bayésien', 'ratio': 0.1}, {'word': 'Classificateur Bayésien', 'ratio': 0.1}, {'word': 'Classificateur bayésien', 'ratio': 0.1}, {'word': 'classificateur bayésien', 'ratio': 0.1}]"
60,Bayes factor,Facteur de Bayes,0.2,10,"[{'word': 'facteur de Bayes', 'ratio': 0.7}, {'word': 'Facteur de Bayes', 'ratio': 0.2}, {'word': 'facteur de Baye', 'ratio': 0.1}]"
61,Bayes formula,formule de Bayes,0.8,10,"[{'word': 'formule de Bayes', 'ratio': 0.8}, {'word': 'Formule de Bayes', 'ratio': 0.2}]"
62,Bayes net,réseau bayésien,0.5,10,"[{'word': 'réseau bayésien', 'ratio': 0.5}, {'word': 'réseau de Bayes', 'ratio': 0.3}, {'word': 'reseau de Bayes', 'ratio': 0.1}, {'word': 'Réseau bayésien', 'ratio': 0.1}]"
63,Bayes optimal classifier,Classificateur optimal de Bayes,0.0,10,"[{'word': 'classificateur optimal de Bayes', 'ratio': 0.5}, {'word': 'classificateur bayésien optimal', 'ratio': 0.2}, {'word': 'classifieur bayésien optimal', 'ratio': 0.2}, {'word': 'Classificateur bayésien optimal', 'ratio': 0.1}]"
64,Bayes risk,risque de Bayes,0.5,10,"[{'word': 'risque de Bayes', 'ratio': 0.5}, {'word': 'risque bayésien', 'ratio': 0.3}, {'word': 'Risque de Bayes', 'ratio': 0.1}, {'word': 'Risque bayésien', 'ratio': 0.1}]"
65,Bayes risk decoding,Décodage du risque bayésien minimal,0.0,10,"[{'word': 'décodage par risque de Bayes', 'ratio': 0.4}, {'word': 'décodage du risque de Bayes', 'ratio': 0.3}, {'word': 'décodage à risque de Bayes', 'ratio': 0.2}, {'word': 'décodage à risque Bayésien', 'ratio': 0.1}]"
66,Bayes rule,règle de Bayes,0.9,10,"[{'word': 'règle de Bayes', 'ratio': 0.9}, {'word': 'décodage par risque de Bayes', 'ratio': 0.1}]"
67,Bayes theorem,théorème de Bayes,1.0,10,"[{'word': 'théorème de Bayes', 'ratio': 1.0}]"
68,Bayes-Nash equilibrium,Équilibre de Bayes-Nash,0.0,9,"[{'word': 'équilibre de Bayes-Nash', 'ratio': 0.7777777777777778}, {'word': 'équilibre Bayes-Nash', 'ratio': 0.1111111111111111}, {'word': 'équilibre Bayésien-Nash', 'ratio': 0.1111111111111111}]"
69,Bayesian Information Criterion,Critère d'information bayésien,0.3,10,"[{'word': ""Critère d'Information Bayésien"", 'ratio': 0.5}, {'word': ""Critère d'information bayésien"", 'ratio': 0.3}, {'word': ""Critère d'Information Bayesian"", 'ratio': 0.2}]"
70,Bayesian Network,Réseau bayésien,0.6,10,"[{'word': 'Réseau bayésien', 'ratio': 0.6}, {'word': 'réseau bayésien', 'ratio': 0.4}]"
71,Bayesian active learning,apprentissage actif bayésien,0.7,10,"[{'word': 'apprentissage actif bayésien', 'ratio': 0.7}, {'word': 'Apprentissage actif bayésien', 'ratio': 0.3}]"
72,Bayesian analysis,analyse bayésienne,0.7,10,"[{'word': 'analyse bayésienne', 'ratio': 0.7}, {'word': 'Analyse bayésienne', 'ratio': 0.3}]"
73,Bayesian approach,approche bayésienne,0.6,10,"[{'word': 'approche bayésienne', 'ratio': 0.6}, {'word': 'Approche bayésienne', 'ratio': 0.3}, {'word': 'analyse bayésienne', 'ratio': 0.1}]"
74,Bayesian clustering,regroupement bayésien,0.4,10,"[{'word': 'regroupement bayésien', 'ratio': 0.4}, {'word': 'clustering bayésien', 'ratio': 0.3}, {'word': 'Regroupement bayésien', 'ratio': 0.3}]"
75,Bayesian decision,décision bayésienne,0.8,10,"[{'word': 'décision bayésienne', 'ratio': 0.8}, {'word': 'Décision bayésienne', 'ratio': 0.2}]"
76,Bayesian deep learning,apprentissage profond bayésien,0.8,10,"[{'word': 'apprentissage profond bayésien', 'ratio': 0.8}, {'word': 'Apprentissage profond bayésien', 'ratio': 0.2}]"
77,Bayesian evidence,preuve bayésienne,0.6,10,"[{'word': 'preuve bayésienne', 'ratio': 0.6}, {'word': 'evidence bayésienne', 'ratio': 0.2}, {'word': 'Preuve bayésienne', 'ratio': 0.2}]"
78,Bayesian framework,cadre bayésien,0.8,10,"[{'word': 'cadre bayésien', 'ratio': 0.8}, {'word': 'Cadre bayésien', 'ratio': 0.2}]"
79,Bayesian game,jeu bayésien,0.8,10,"[{'word': 'jeu bayésien', 'ratio': 0.8}, {'word': 'Jeu bayésien', 'ratio': 0.2}]"
80,Bayesian inference,inférence bayésienne,0.9,10,"[{'word': 'inférence bayésienne', 'ratio': 0.9}, {'word': 'Inférence bayésienne', 'ratio': 0.1}]"
81,Bayesian learning,apprentissage bayésien,0.9,10,"[{'word': 'apprentissage bayésien', 'ratio': 0.9}, {'word': 'Apprentissage bayésien', 'ratio': 0.1}]"
82,Bayesian method,méthode bayésienne,0.9,10,"[{'word': 'méthode bayésienne', 'ratio': 0.9}, {'word': 'Méthode bayésienne', 'ratio': 0.1}]"
83,Bayesian model,modèle bayésien,0.9,10,"[{'word': 'modèle bayésien', 'ratio': 0.9}, {'word': 'Modèle bayésien', 'ratio': 0.1}]"
84,Bayesian optimization,optimisation bayésienne,0.9,10,"[{'word': 'optimisation bayésienne', 'ratio': 0.9}, {'word': 'Optimisation bayésienne', 'ratio': 0.1}]"
85,Bayesian perspective,perspective bayésienne,0.9,10,"[{'word': 'perspective bayésienne', 'ratio': 0.9}, {'word': 'Perspective bayésienne', 'ratio': 0.1}]"
86,Bayesian probabilistic model,modèle probabiliste bayésien,0.9,10,"[{'word': 'modèle probabiliste bayésien', 'ratio': 0.9}, {'word': 'Modèle probabiliste bayésien', 'ratio': 0.1}]"
87,Bayesian update,mise à jour bayésienne,0.9,10,"[{'word': 'mise à jour bayésienne', 'ratio': 0.9}, {'word': 'Mise à jour bayésienne', 'ratio': 0.1}]"
88,Beam Search,Recherche en faisceau,0.0,10,"[{'word': 'recherche par faisceau', 'ratio': 0.3}, {'word': 'Recherche par faisceau', 'ratio': 0.3}, {'word': 'recherche par faisceaux', 'ratio': 0.2}, {'word': 'recherche en faisceau', 'ratio': 0.1}, {'word': 'recherche avec faisceau', 'ratio': 0.1}]"
89,Belief Propagation,propagation des croyances,0.4,10,"[{'word': 'propagation des croyances', 'ratio': 0.4}, {'word': 'propagation de croyance', 'ratio': 0.3}, {'word': 'Propagation des croyances', 'ratio': 0.3}]"
90,Bellman,Bellman,1.0,10,"[{'word': 'Bellman', 'ratio': 1.0}]"
91,Bellman backup,Mise à jour de Bellman,0.0,10,"[{'word': 'sauvegarde de Bellman', 'ratio': 0.6}, {'word': 'rétroaction de Bellman', 'ratio': 0.2}, {'word': 'mise à jour de Bellman', 'ratio': 0.1}, {'word': 'retour Bellman', 'ratio': 0.1}]"
92,Bellman equation,équation de Bellman,1.0,10,"[{'word': 'équation de Bellman', 'ratio': 1.0}]"
93,Bellman error,erreur de Bellman,1.0,10,"[{'word': 'erreur de Bellman', 'ratio': 1.0}]"
94,Bellman operator,opérateur de Bellman,1.0,10,"[{'word': 'opérateur de Bellman', 'ratio': 1.0}]"
95,Berkeley parser,analyseur syntaxique de Berkeley,0.0,10,"[{'word': 'analyseur Berkeley', 'ratio': 0.9}, {'word': 'Analyseur Berkeley', 'ratio': 0.1}]"
96,Berkeley segmentation dataset,Ensemble de données de segmentation de Berkeley,0.0,10,"[{'word': 'ensemble de données de segmentation Berkeley', 'ratio': 0.3}, {'word': 'jeu de données de segmentation Berkeley', 'ratio': 0.2}, {'word': 'ensemble de données de segmentation de Berkeley', 'ratio': 0.2}, {'word': 'jeu de données de segmentation de Berkeley', 'ratio': 0.2}, {'word': 'Jeu de données de segmentation Berkeley', 'ratio': 0.1}]"
97,Bernoulli,Bernoulli,1.0,10,"[{'word': 'Bernoulli', 'ratio': 1.0}]"
98,Bernoulli distribution,distribution de Bernoulli,0.9,10,"[{'word': 'distribution de Bernoulli', 'ratio': 0.9}, {'word': 'Distribution de Bernoulli', 'ratio': 0.1}]"
99,Bernoulli likelihood,Vraisemblance de Bernoulli,0.1,10,"[{'word': 'vraisemblance de Bernoulli', 'ratio': 0.9}, {'word': 'Vraisemblance de Bernoulli', 'ratio': 0.1}]"
100,Bernoulli random variable,Variable aléatoire de Bernoulli,0.0,10,"[{'word': 'variable aléatoire de Bernoulli', 'ratio': 1.0}]"
101,Bernoulli sampling,échantillonnage de Bernoulli,1.0,10,"[{'word': 'échantillonnage de Bernoulli', 'ratio': 1.0}]"
102,Bernoulli trial,épreuve de Bernoulli,0.0,10,"[{'word': 'essai de Bernoulli', 'ratio': 1.0}]"
103,Bernoulli variable,Variable de Bernoulli,0.0,10,"[{'word': 'variable de Bernoulli', 'ratio': 1.0}]"
104,Bernstein's inequality,Inégalité de Bernstein,0.0,10,"[{'word': 'inégalité de Bernstein', 'ratio': 1.0}]"
105,Beta distribution,distribution bêta,0.4,10,"[{'word': 'distribution Beta', 'ratio': 0.4}, {'word': 'distribution bêta', 'ratio': 0.4}, {'word': 'Distribution bêta', 'ratio': 0.2}]"
106,Bethe approximation,approximation Bethe,0.0,10,"[{'word': 'approximation de Bethe', 'ratio': 0.8}, {'word': 'Approximation de Bethe', 'ratio': 0.2}]"
107,Bhattacharyya coefficient,coefficient de Bhattacharyya,0.8,10,"[{'word': 'coefficient de Bhattacharyya', 'ratio': 0.8}, {'word': 'Coefficient de Bhattacharyya', 'ratio': 0.2}]"
108,Binomial distribution,distribution binomiale,0.8,10,"[{'word': 'distribution binomiale', 'ratio': 0.8}, {'word': 'Distribution binomiale', 'ratio': 0.2}]"
109,Bloom filter,filtre de Bloom,0.8,10,"[{'word': 'filtre de Bloom', 'ratio': 0.8}, {'word': 'Filtre de Bloom', 'ratio': 0.2}]"
110,Boltzmann distribution,distribution de Boltzmann,1.0,10,"[{'word': 'distribution de Boltzmann', 'ratio': 1.0}]"
111,Boltzmann exploration,Exploration de Boltzmann,0.0,10,"[{'word': 'exploration de Boltzmann', 'ratio': 1.0}]"
112,Bonferroni correction,Correction de Bonferroni,0.0,10,"[{'word': 'correction de Bonferroni', 'ratio': 1.0}]"
113,Boolean formula,formule booléenne,1.0,10,"[{'word': 'formule booléenne', 'ratio': 1.0}]"
114,Boolean function,fonction booléenne,1.0,10,"[{'word': 'fonction booléenne', 'ratio': 1.0}]"
115,Boolean variable,variable booléenne,0.9,10,"[{'word': 'variable booléenne', 'ratio': 0.9}, {'word': 'Variable booléenne', 'ratio': 0.1}]"
116,Borda scores,score de Borda,0.0,10,"[{'word': 'scores de Borda', 'ratio': 0.9}, {'word': 'Scores de Borda', 'ratio': 0.1}]"
117,Bradley-Terry Model,Modèle Bradley-Terry,0.1,10,"[{'word': 'modèle de Bradley-Terry', 'ratio': 0.4}, {'word': 'Modèle de Bradley-Terry', 'ratio': 0.3}, {'word': 'modèle Bradley-Terry', 'ratio': 0.2}, {'word': 'Modèle Bradley-Terry', 'ratio': 0.1}]"
118,Branch and Bound,Séparation et évaluation,0.0,10,"[{'word': 'méthode de Branch and Bound', 'ratio': 0.2}, {'word': 'méthode Branch and Bound', 'ratio': 0.2}, {'word': 'Élagage et Bornage', 'ratio': 0.1}, {'word': 'méthode de branch and bound', 'ratio': 0.1}, {'word': 'Branch and Bound', 'ratio': 0.1}, {'word': 'Méthode de Branch and Bound', 'ratio': 0.1}, {'word': 'Élagage et bornage', 'ratio': 0.1}, {'word': 'élagage et bornage', 'ratio': 0.1}]"
119,Bregman divergence,divergence de Bregman,0.9,10,"[{'word': 'divergence de Bregman', 'ratio': 0.9}, {'word': 'Divergence de Bregman', 'ratio': 0.1}]"
120,Bregman's method,méthode de Bregman,0.9,10,"[{'word': 'méthode de Bregman', 'ratio': 0.9}, {'word': 'Méthode de Bregman', 'ratio': 0.1}]"
121,Bundle adjustment,ajustement de faisceau,0.5,10,"[{'word': 'ajustement de faisceau', 'ratio': 0.5}, {'word': 'ajustement par faisceau', 'ratio': 0.3}, {'word': 'Ajustement par faisceau', 'ratio': 0.1}, {'word': 'ajustement en faisceau', 'ratio': 0.1}]"
122,Byte-Pair Encoding,encodage par paires d'octets (BPE),0.0,10,"[{'word': 'codage par paires de bytes', 'ratio': 0.6}, {'word': 'encodage par paires de bytes', 'ratio': 0.3}, {'word': 'Codage par paires de bytes', 'ratio': 0.1}]"
123,Caltech-101,Caltech-101,1.0,10,"[{'word': 'Caltech-101', 'ratio': 1.0}]"
124,Canny detector,détecteur de Canny,0.9,10,"[{'word': 'détecteur de Canny', 'ratio': 0.9}, {'word': 'Détecteur de Canny', 'ratio': 0.1}]"
125,Canny edge detector,détecteur de contours Canny,0.0,10,"[{'word': 'détecteur de contours de Canny', 'ratio': 0.9}, {'word': 'Détecteur de contours de Canny', 'ratio': 0.1}]"
126,Categorical distribution,distribution catégorielle,0.1,10,"[{'word': 'distribution catégorique', 'ratio': 0.8}, {'word': 'distribution catégorielle', 'ratio': 0.1}, {'word': 'Distribution catégorique', 'ratio': 0.1}]"
127,Chamfer Distance,Distance de chanfrein,0.0,10,"[{'word': 'Distance de Chamfer', 'ratio': 0.7}, {'word': 'distance de Chamfer', 'ratio': 0.2}, {'word': 'Distance de Chamfre', 'ratio': 0.1}]"
128,Charniak parser,analyseur Charniak,0.5,10,"[{'word': 'analyseur Charniak', 'ratio': 0.5}, {'word': 'analyseur de Charniak', 'ratio': 0.2}, {'word': 'Analyseur Charniak', 'ratio': 0.1}, {'word': 'Parseur de Charniak', 'ratio': 0.1}, {'word': 'parseur de Charniak', 'ratio': 0.1}]"
129,Chebyshev acceleration,Accélération de Tchebychev,0.0,10,"[{'word': 'accélération de Chebyshev', 'ratio': 0.7}, {'word': 'Accélération de Chebyshev', 'ratio': 0.2}, {'word': 'analyseur Charniak', 'ratio': 0.1}]"
130,Chebyshev polynomial,polynôme de Chebyshev,0.8,10,"[{'word': 'polynôme de Chebyshev', 'ratio': 0.8}, {'word': 'Polynôme de Chebyshev', 'ratio': 0.1}, {'word': 'Polynomiale de Chebyshev', 'ratio': 0.1}]"
131,Chernoff bound,borne de Chernoff,0.8,10,"[{'word': 'borne de Chernoff', 'ratio': 0.8}, {'word': 'Majorant de Chernoff', 'ratio': 0.2}]"
132,Cholesky decomposition,décomposition de Cholesky,0.8,10,"[{'word': 'décomposition de Cholesky', 'ratio': 0.8}, {'word': 'Décomposition de Cholesky', 'ratio': 0.2}]"
133,Cholesky factor,facteur de Cholesky,0.8,10,"[{'word': 'facteur de Cholesky', 'ratio': 0.8}, {'word': 'Facteur de Cholesky', 'ratio': 0.2}]"
134,Cholesky factorization,factorisation de Cholesky,0.8,10,"[{'word': 'factorisation de Cholesky', 'ratio': 0.8}, {'word': 'Factorisation de Cholesky', 'ratio': 0.2}]"
135,Chomsky normal form,forme normale de Chomsky,0.8,10,"[{'word': 'forme normale de Chomsky', 'ratio': 0.8}, {'word': 'Forme normale de Chomsky', 'ratio': 0.2}]"
136,Chu-Liu-Edmonds algorithm,algorithme de Chu-Liu-Edmonds,0.8,10,"[{'word': 'algorithme de Chu-Liu-Edmonds', 'ratio': 0.8}, {'word': 'Algorithme de Chu-Liu-Edmonds', 'ratio': 0.2}]"
137,Chung-Lu model,modèle de Chung-Lu,0.8,10,"[{'word': 'modèle de Chung-Lu', 'ratio': 0.8}, {'word': 'modèle Chung-Lu', 'ratio': 0.1}, {'word': 'Modèle de Chung-Lu', 'ratio': 0.1}]"
138,Classifier,classificateur,0.8,10,"[{'word': 'classificateur', 'ratio': 0.8}, {'word': 'Classificateur', 'ratio': 0.2}]"
139,Cohen's kappa,kappa de Cohen,0.9,10,"[{'word': 'kappa de Cohen', 'ratio': 0.9}, {'word': 'Kappa de Cohen', 'ratio': 0.1}]"
140,Cohen's kappa coefficient,Coefficient kappa de Cohen,0.0,10,"[{'word': 'coefficient kappa de Cohen', 'ratio': 1.0}]"
141,Cohen's κ,Le κ de Cohen,0.0,10,"[{'word': 'κ de Cohen', 'ratio': 1.0}]"
142,Combinatory Categorial Grammar,grammaire catégorielle combinatoire,0.2,10,"[{'word': 'Grammaire catégorielle combinatoire', 'ratio': 0.7}, {'word': 'grammaire catégorielle combinatoire', 'ratio': 0.2}, {'word': 'Grammaire Catégorielle Combinatoire', 'ratio': 0.1}]"
143,Commonsense Reasoning,raisonnement de sens commun,0.0,10,"[{'word': 'Raisonnement de bon sens', 'ratio': 0.5}, {'word': 'raisonnement de bon sens', 'ratio': 0.2}, {'word': 'raisonnement basé sur le bon sens', 'ratio': 0.1}, {'word': 'Raisonnement basé sur le bon sens', 'ratio': 0.1}, {'word': 'Raisonnement de Sens Commun', 'ratio': 0.1}]"
144,Compositionality,compositionnalité,0.2,10,"[{'word': 'Compositionalité', 'ratio': 0.5}, {'word': 'compositionnalité', 'ratio': 0.2}, {'word': 'compositionalité', 'ratio': 0.1}, {'word': 'Compositionnalité', 'ratio': 0.1}, {'word': 'Composabilité', 'ratio': 0.1}]"
